mess_id,mess_name,city,food_type,monthly_price,seating_capacity,hygiene_score,taste_score,consistency_score,punctuality_score,avg_rating,total_reviews,complaint_ratio,retention_months,trust_score,veg_days_per_week,special_items_count
c5662564-09f9-4f6d-84eb-cafb7133cfdf,Maa Tiffin,Nagpur,veg+nonveg,2322,71,3.67,4.0,4.34,4.11,4.03,192,0.08,10,3.55,5,7
48c62048-ed20-4192-a8bb-b17fb9e5a90f,Shree Mess,Nashik,veg,2600,45,4.57,4.69,3.47,4.03,4.19,24,0.1,5,3.79,5,1
b12040f8-e707-4ffb-a465-18f96b088213,Maa Tiffin,Shirpur,veg,3650,70,3.85,4.11,3.72,4.46,4.04,152,0.56,9,3.32,7,1
e8ad8ecb-3e6f-42d5-bfe7-27f2321ede5f,Hostel Bhojan,Nashik,veg+nonveg,3715,120,2.99,3.82,3.76,4.02,3.65,67,0.25,8,3.08,7,2
3de28980-f2bc-40ad-8ded-6fcb912193df,Maa Tiffin,Nashik,veg+nonveg,2414,84,4.41,4.78,3.48,4.16,4.21,142,0.19,2,3.74,7,2
f4d214ce-9aea-43ed-8444-74e5001a7d1e,Hostel Bhojan,Shirpur,veg+nonveg,3380,130,3.49,4.36,3.56,3.99,3.85,54,0.4,11,3.25,7,1
2bff25ba-d28c-4ffe-abcf-56426126f667,Maa Tiffin,Solapur,veg,2367,138,3.73,3.58,3.97,4.45,3.93,45,0.4,5,3.28,7,1
e74a4a86-ab9c-43e5-a26f-0913beaac78a,Student Kitchen,Solapur,veg,3338,61,3.2,4.15,4.21,3.98,3.88,137,0.15,1,3.36,7,6
d0a3ae0a-7dc5-431d-b052-4aaed0ac5249,Fresh Plate Mess,Shirpur,veg+nonveg,3242,101,3.61,4.2,3.31,3.89,3.75,162,0.13,7,3.31,7,1
6d40b411-302b-475f-b457-696efdab9c8a,Shree Mess,Mumbai,veg,3590,98,2.63,3.89,4.53,4.58,3.91,142,0.27,9,3.22,7,6
2a59e1c8-4a81-440c-8335-4482901c35cd,Smart Mess,Solapur,veg,3536,105,4.16,3.86,3.88,3.87,3.94,138,0.27,9,3.43,7,7
d0c8ebee-6091-44ff-be54-47ae78bdc931,Fresh Plate Mess,Nashik,veg+egg,2480,131,3.96,3.19,3.43,3.48,3.52,111,0.34,9,3.02,5,2
0ec5bd54-b56f-490b-bb41-9a602197149d,Student Kitchen,Nagpur,veg,3021,116,3.96,3.44,3.95,4.59,3.99,28,0.44,8,3.31,6,6
5cbd65c8-aa9c-4672-9425-1621cd197af3,Maa Tiffin,Aurangabad,veg+egg,4051,110,2.8,3.7,3.83,3.75,3.52,110,0.08,11,3.05,5,2
7d21d00b-7490-49ee-85b9-b13b121e147a,Maa Tiffin,Nagpur,veg+nonveg,3358,92,3.98,4.34,4.47,3.66,4.11,39,0.25,8,3.6,7,3
cadfa74b-b526-4dee-83e3-381cba016d88,Sai Mess,Solapur,veg+nonveg,2671,103,3.24,3.68,4.04,3.91,3.72,144,0.09,8,3.24,6,3
f394578c-f7ef-4b0d-8270-6796e2df7bdb,HomeStyle Meals,Mumbai,veg,3572,118,4.15,4.59,3.56,3.72,4.0,32,0.11,10,3.61,5,2
6e77aae8-5804-4b3a-8c0b-14fec577719d,Campus Tiffin,Solapur,veg+nonveg,2599,134,3.8,3.28,4.33,3.59,3.75,114,0.21,2,3.26,6,1
baabdf60-b7e4-49d9-b191-611439110945,Hostel Bhojan,Nagpur,veg+egg,2698,61,3.45,4.61,4.48,4.41,4.24,137,0.12,4,3.68,5,4
fc9b92d3-3b25-4902-9500-c659a4a4605a,Maa Tiffin,Solapur,veg+egg,3138,132,3.95,4.33,3.58,3.26,3.78,84,0.41,1,3.27,5,7
292ad8b2-439a-4d21-a09f-7ab34438ad00,Fresh Plate Mess,Shirpur,veg+nonveg,2838,75,3.5,4.42,5.0,4.21,4.28,147,0.48,8,3.55,5,2
6a57534d-6eb8-4d68-86ed-c9573f64750d,Fresh Plate Mess,Mumbai,veg,4126,135,3.24,3.74,3.67,4.02,3.67,199,0.25,1,3.12,5,1
f6fd7497-d3ca-4595-be93-ab7db686c776,Hostel Bhojan,Pune,veg+egg,4075,142,4.2,3.39,2.35,4.18,3.53,76,0.31,10,3.05,5,4
533d6587-2ae2-4a6d-9944-e722963a9988,Campus Tiffin,Shirpur,veg+nonveg,2872,61,3.27,3.74,3.94,4.58,3.88,68,0.48,9,3.15,7,7
6a9b089c-cfa9-4df1-a8eb-011b1b7c59ce,Maa Tiffin,Aurangabad,veg,2538,109,4.05,4.02,2.95,4.1,3.78,100,0.25,7,3.3,7,6
d162fc89-629e-4942-8fa0-fa75018e5129,HomeStyle Meals,Pune,veg,3224,93,3.39,4.9,3.59,4.39,4.07,15,0.48,11,3.38,6,4
031e86ad-ddf2-44bb-98df-ea74028d0373,Campus Tiffin,Aurangabad,veg,3962,75,4.13,3.89,3.51,3.31,3.71,145,0.16,2,3.33,7,5
18ff0ee6-5199-4db2-adf8-f36e2e232a70,Student Kitchen,Solapur,veg,3479,49,3.95,4.1,3.97,4.07,4.02,20,0.17,12,3.53,6,5
b533bd45-0212-4f00-928c-aa7e066afe0e,Student Kitchen,Mumbai,veg+nonveg,2582,150,3.01,3.27,4.09,4.24,3.65,198,0.17,4,3.09,5,4
4134880a-d587-4024-818c-4372dd520d09,HomeStyle Meals,Mumbai,veg+egg,2506,142,2.96,4.96,4.39,3.92,4.06,74,0.3,3,3.44,5,4
c880c609-2f01-4efb-91e1-ddc80114070f,Hostel Bhojan,Nashik,veg+egg,3512,140,4.58,3.94,3.5,3.94,3.99,178,0.12,11,3.59,5,4
9d922280-2f66-403b-b3d2-e22e38485000,Fresh Plate Mess,Shirpur,veg,2669,131,3.53,4.08,4.24,3.63,3.87,146,0.35,11,3.3,5,6
a6b7a84e-a882-4dd8-99c0-c0a565cd1874,Fresh Plate Mess,Mumbai,veg,3780,72,3.7,3.47,3.44,3.91,3.63,167,0.2,3,3.15,7,7
bcbc5b41-a3dd-4e49-99ba-b5d7323c4f54,Daily Thali,Shirpur,veg+egg,2240,66,4.11,3.36,4.46,4.4,4.08,137,0.12,6,3.56,5,7
b6d9408c-8108-48b8-b92e-b873d49de6a5,HomeStyle Meals,Nagpur,veg+egg,3114,105,5.0,2.55,4.12,4.3,3.99,196,0.25,9,3.48,5,5
40b1117c-bc94-4d30-ae5c-2d37dd15ca3c,Campus Tiffin,Solapur,veg,4388,129,3.94,4.6,3.59,3.79,3.98,55,0.07,9,3.58,5,2
0acc6d0c-60fb-45f1-abe6-58d6d44cc4ed,Maa Tiffin,Mumbai,veg,2727,82,4.58,4.1,3.56,3.86,4.03,29,0.49,8,3.44,5,3
9b4ddfa7-f4db-4d47-8967-030062218ea3,HomeStyle Meals,Pune,veg+nonveg,3342,42,3.45,3.21,3.6,3.37,3.41,133,0.22,12,2.95,6,3
576f9b01-ffd0-429a-934b-43567ba926af,Sai Mess,Aurangabad,veg+egg,4148,56,3.75,3.73,3.79,4.56,3.96,101,0.34,6,3.33,7,4
4ab76ab1-538e-46dd-83ef-5eb1b086e755,Daily Thali,Aurangabad,veg+egg,2562,105,3.34,3.55,3.82,3.99,3.68,160,0.25,4,3.13,5,7
32206f21-7db7-4225-b5b7-6903b50ffe0e,Smart Mess,Shirpur,veg+nonveg,3243,76,2.58,4.31,3.58,4.1,3.64,25,0.1,1,3.13,7,1
49d4d20a-ba2a-4e26-b154-7ac117e81fe4,Student Kitchen,Nagpur,veg+nonveg,3873,40,3.84,3.38,3.38,4.26,3.72,143,0.27,9,3.18,7,6
4cfb2bdc-ac4c-42bc-9050-b902585b068b,Fresh Plate Mess,Nagpur,veg+nonveg,3245,81,3.7,3.59,3.87,3.98,3.78,184,0.06,6,3.35,7,8
4f23e688-3f7b-427c-8d17-b94282e8e333,Annapurna Mess,Nashik,veg,4308,81,3.9,4.72,3.3,3.93,3.96,179,0.13,12,3.53,6,4
29c01c0c-eee6-4c51-bc17-3d79e693f08d,Green Plate Mess,Solapur,veg+egg,4366,80,2.92,3.77,3.76,3.66,3.53,82,0.34,3,2.95,6,7
ea8f6bf6-a5bf-48fe-b7ae-00e598259f56,Hostel Bhojan,Pune,veg,2605,134,4.56,3.82,4.07,4.15,4.15,156,0.24,9,3.64,7,6
506ee40f-2e56-4248-ad11-460b7c0735e2,Campus Tiffin,Mumbai,veg,3226,40,3.74,4.38,3.44,3.45,3.75,146,0.22,11,3.31,6,3
a1f25412-ee5b-4ee5-a3c2-5b41890bc83f,Shree Mess,Pune,veg,2535,133,4.23,3.64,4.14,4.17,4.04,161,0.13,3,3.57,7,5
0e11ea58-0ed8-4502-84fc-d3d4286d2efe,Daily Thali,Shirpur,veg+egg,2743,86,3.19,3.88,3.1,4.07,3.56,108,0.37,2,2.97,7,7
6f1ff391-2efe-40b0-8cd4-c093932ec0a4,Hostel Bhojan,Nagpur,veg,3993,88,3.17,4.5,3.91,4.3,3.97,93,0.06,12,3.47,7,4
073941f1-21b7-4f19-93eb-b1a9c6777e27,Fresh Plate Mess,Nashik,veg,3674,81,3.22,3.26,3.26,3.79,3.38,125,0.16,2,2.92,5,5
31090347-c91f-4bac-a79c-1d21175e26e5,Hostel Bhojan,Mumbai,veg+nonveg,4062,83,3.16,3.42,3.02,3.79,3.35,105,0.3,11,2.83,7,7
fb2d41b1-0009-4127-84c8-26d03ebd8fea,Student Kitchen,Pune,veg,4446,127,4.58,3.58,4.11,4.19,4.12,154,0.29,9,3.57,7,7
6e42c72b-4642-4888-accd-6bbc9d5e67f6,Daily Thali,Solapur,veg+nonveg,3217,110,4.23,3.19,3.24,4.67,3.83,71,0.08,4,3.38,7,8
36b84488-7d72-498f-b076-bfd6178f0f63,Fresh Plate Mess,Pune,veg+egg,3029,130,3.6,4.48,3.4,3.63,3.78,38,0.05,11,3.4,7,1
f98cea34-6a01-47c5-9237-61494865b3ce,Maa Tiffin,Shirpur,veg+egg,2928,148,3.4,4.28,4.7,3.82,4.05,150,0.24,7,3.48,5,5
b6d32a56-df2c-4c80-88e5-78d8b308829b,Campus Tiffin,Solapur,veg+nonveg,3148,78,2.95,4.32,3.6,4.07,3.74,173,0.21,10,3.19,7,8
c7768ca9-cc55-4a7e-a1b0-719ff224d892,Daily Thali,Aurangabad,veg+nonveg,2461,99,2.89,3.74,3.56,3.78,3.49,59,0.06,12,3.05,5,4
d6dc44cf-aad9-45da-a52d-0b9f39f9e5ef,Green Plate Mess,Solapur,veg+egg,3700,119,3.29,5.0,4.67,4.15,4.28,52,0.34,4,3.62,7,7
95265d76-a997-435b-8348-388357a7457a,Shree Mess,Nashik,veg+egg,3324,60,4.25,3.41,3.62,4.51,3.95,70,0.35,8,3.35,7,7
d01b1de9-0e00-4146-a5cc-42a502432f0e,Student Kitchen,Nagpur,veg+nonveg,3940,129,3.88,4.83,3.96,4.55,4.31,65,0.38,7,3.66,7,2
419d7922-443d-4610-a9e9-132cde06a182,Campus Tiffin,Solapur,veg+egg,4280,78,4.05,3.34,4.06,3.18,3.66,112,0.21,11,3.23,5,8
2168f685-d92a-4312-a819-bf353ed39a87,Student Kitchen,Pune,veg+egg,4367,138,3.86,3.66,3.43,4.88,3.96,32,0.13,2,3.43,7,8
6204efc6-419d-4db4-b480-2024a6f26899,Campus Tiffin,Solapur,veg+nonveg,3808,91,3.69,3.98,4.34,4.16,4.04,124,0.15,2,3.52,6,5
11c28621-9db8-4d12-aca6-c9e14909c470,Sai Mess,Mumbai,veg,4039,72,4.0,4.73,3.27,4.41,4.1,169,0.08,12,3.66,7,5
cc77ab00-7477-4c11-a799-3d72d322ccbd,Maa Tiffin,Nashik,veg+egg,3596,102,3.16,3.12,3.34,4.71,3.58,177,0.05,7,3.08,6,5
48d86148-bed5-4ae4-a9ce-4bc1df5bf9b9,Green Plate Mess,Pune,veg+nonveg,2693,136,4.02,4.03,4.18,4.33,4.14,97,0.3,3,3.55,6,1
e5e23170-52a7-4a4a-b525-31a7d9df0420,Sai Mess,Nashik,veg+egg,3678,125,2.42,3.72,3.99,4.07,3.55,137,0.07,6,3.03,7,1
856a94de-8bad-4956-9dc5-da4aa3f0cdc7,HomeStyle Meals,Mumbai,veg+egg,2468,89,4.2,4.83,3.58,4.04,4.16,86,0.16,11,3.71,5,1
6195fa80-ea4d-4e60-9be8-b923bc675c18,Daily Thali,Nagpur,veg+nonveg,3871,86,3.93,3.86,3.1,4.16,3.76,175,0.09,5,3.34,7,5
fd1c8b07-fb53-459e-ace3-cb8faf105cc0,Green Plate Mess,Pune,veg+nonveg,4122,144,3.83,3.58,2.94,3.41,3.44,84,0.17,1,3.06,7,2
5b7e68ea-5103-44ea-962c-76db071bbd88,Smart Mess,Mumbai,veg+nonveg,3567,72,3.53,3.51,4.0,4.02,3.76,152,0.15,12,3.26,6,4
908a12cb-c156-4a3e-93ae-e4465063d293,Campus Tiffin,Solapur,veg+egg,2862,126,3.91,3.52,3.17,3.61,3.55,126,0.45,1,3.0,7,4
7121d9e1-ce98-412b-85c9-9a8d924521db,Annapurna Mess,Pune,veg+nonveg,2235,118,3.42,4.35,4.17,3.7,3.91,59,0.23,6,3.39,5,8
2e9697f0-e045-4b04-a3a6-42e824fe98d0,Maa Tiffin,Shirpur,veg+nonveg,4061,131,3.57,4.44,5.0,3.96,4.24,148,0.02,10,3.76,7,6
a12482d1-5298-4a6a-8c8c-22b935d18a64,Student Kitchen,Pune,veg+egg,2209,72,4.99,3.38,3.35,4.2,3.98,161,0.38,12,3.45,6,6
8c3ffd35-9451-4121-8ff3-c48483a08156,Fresh Plate Mess,Nashik,veg+egg,2677,137,3.99,4.4,3.37,4.13,3.97,182,0.25,8,3.47,6,4
0ecd124a-71b8-4202-83b7-0c7da4bbfd63,Maa Tiffin,Solapur,veg+egg,3447,112,3.25,4.42,4.44,4.06,4.04,179,0.19,7,3.48,7,8
4b49f080-df5c-4c12-8ab1-3994e1812995,Annapurna Mess,Mumbai,veg,2611,122,3.84,3.85,3.25,3.47,3.6,196,0.13,12,3.22,7,3
fdac8df8-67e6-4bd4-a641-90a9f70b827f,Annapurna Mess,Mumbai,veg+egg,2265,129,5.0,3.8,3.18,3.27,3.81,128,0.34,10,3.41,5,6
1b702b1c-4e8f-44a5-b5f9-6ae6b517251b,Shree Mess,Pune,veg,2245,128,3.54,4.08,3.72,4.08,3.86,50,0.12,3,3.38,6,7
020ab05a-3bb5-41a2-b1f2-8b93eec2a8d3,Daily Thali,Nagpur,veg+egg,4173,73,3.94,3.6,3.54,4.08,3.79,63,0.1,5,3.35,7,8
7d2c47bc-c774-4734-b999-de31946f2339,Smart Mess,Mumbai,veg+nonveg,4166,130,3.31,3.4,4.24,4.38,3.83,182,0.09,10,3.3,5,2
18cfd617-ca3e-4425-8124-bf68bd9d7d0e,Shree Mess,Pune,veg+egg,4137,58,3.99,4.01,3.83,4.25,4.02,142,0.28,5,3.46,5,6
fe1eac48-0a74-461e-8299-168cd4be0768,HomeStyle Meals,Mumbai,veg,3906,108,2.78,4.5,4.03,3.81,3.78,50,0.22,9,3.23,7,8
16575b38-efa3-48d0-80ef-c41586e678fe,Annapurna Mess,Shirpur,veg,3979,61,2.6,4.08,4.03,4.51,3.8,138,0.06,2,3.25,7,7
0d0808e4-c6c3-42ce-a367-1059a7b63eb3,Green Plate Mess,Mumbai,veg+nonveg,2862,122,4.19,4.84,4.07,4.11,4.3,87,0.27,3,3.76,5,1
3ed578b2-fd78-4a29-a53a-f1a4d8d526e9,Sai Mess,Solapur,veg+egg,3645,68,4.11,3.64,4.2,4.74,4.17,88,0.28,2,3.55,5,7
7bdf99b5-572b-47ba-8912-b2a63975afb3,Hostel Bhojan,Solapur,veg,3099,150,3.8,4.74,4.13,4.4,4.27,166,0.17,2,3.73,6,4
9590510f-9e2c-4d1c-a9f8-319902d32cfe,Student Kitchen,Mumbai,veg+nonveg,3314,119,3.51,4.09,3.89,4.29,3.94,88,0.22,3,3.39,6,7
44ca1429-b9dd-495b-9462-28a797eb2d17,Shree Mess,Aurangabad,veg+nonveg,3896,109,3.85,4.11,3.15,4.13,3.81,89,0.06,7,3.4,5,8
b0c8842a-b0eb-49ea-ae2e-d6d0dacc8078,Campus Tiffin,Nashik,veg+egg,2558,144,3.5,4.13,3.93,4.37,3.98,142,0.2,12,3.42,7,4
2e544a60-3b82-49f9-844b-e0d4cde92be9,Fresh Plate Mess,Aurangabad,veg+nonveg,4387,53,3.71,4.12,4.5,4.3,4.16,98,0.16,3,3.61,6,5
4504c6d0-b49d-472f-8476-a5be74f5eb3a,Shree Mess,Mumbai,veg,3342,143,3.9,3.51,3.28,3.87,3.64,174,0.14,1,3.21,5,4
fd404ecd-b06c-44f1-9db7-aa550da6feff,Shree Mess,Mumbai,veg+egg,3704,63,4.25,3.72,3.64,4.35,3.99,35,0.17,3,3.5,6,1
89fa9eb0-b38c-4e88-9792-e39b71014951,Maa Tiffin,Aurangabad,veg,3648,149,4.27,3.84,4.36,3.83,4.07,175,0.31,10,3.53,6,6
532d84bf-5aa7-4647-8de5-8532daedff59,Shree Mess,Mumbai,veg+nonveg,4020,42,2.48,3.97,4.1,3.71,3.57,85,0.11,11,3.06,6,7
87cfa569-3e63-4925-a09d-4346089c59dd,Maa Tiffin,Mumbai,veg+nonveg,3684,127,4.84,4.76,4.52,3.59,4.43,82,0.34,6,3.91,6,5
53813153-dd6d-47d9-aa5f-04a6ace661e2,Student Kitchen,Shirpur,veg+egg,4237,67,3.37,3.54,4.2,4.78,3.97,21,0.54,7,3.18,6,5
82853d6c-b1f1-4d54-954e-ffb735c0ec2b,Hostel Bhojan,Mumbai,veg+nonveg,3793,125,2.66,3.73,3.74,4.04,3.54,148,0.23,5,2.97,7,5
442d638d-92fc-4e9b-8689-8cf01e25205c,Green Plate Mess,Pune,veg,2288,148,4.12,3.98,4.06,4.68,4.21,46,0.31,5,3.59,6,4
95a28046-d5d4-4cc1-b046-e2ea9b48e4c7,Daily Thali,Pune,veg+egg,3601,94,4.29,4.2,3.31,4.06,3.96,21,0.25,8,3.48,7,8
d41bc152-2249-4b40-a1c6-533321b9821b,Maa Tiffin,Nagpur,veg,2386,130,3.25,3.51,4.27,4.6,3.91,12,0.29,1,3.25,5,6
41e920a4-ecf6-4854-a6e5-054fed0cb558,Campus Tiffin,Shirpur,veg+nonveg,2229,59,4.26,3.97,3.49,4.29,4.0,160,0.35,2,3.44,5,1
97242305-cbff-4acd-aaa2-535ff7f31b5f,HomeStyle Meals,Shirpur,veg+nonveg,4500,44,3.8,3.28,4.37,4.06,3.88,101,0.19,5,3.35,7,8
c30be5d0-f824-4553-b6c6-1c42eb512073,Hostel Bhojan,Shirpur,veg,3752,52,3.66,4.15,4.12,3.61,3.88,30,0.19,3,3.41,6,6
cd4ded35-65ac-4c43-95a5-291e2d9b642d,Smart Mess,Shirpur,veg,2445,97,3.31,4.6,3.34,3.81,3.76,160,0.18,8,3.29,6,6
358ed50f-1208-48a0-85ae-bef5980455dc,Student Kitchen,Pune,veg+nonveg,3931,43,3.53,4.2,3.17,3.88,3.7,117,0.28,1,3.18,7,6
e87b374a-b35c-4702-ab29-c2fc8eb3b29e,Smart Mess,Mumbai,veg+egg,2916,60,3.25,3.55,4.3,4.25,3.84,45,0.03,4,3.34,6,5
175f2c9a-ed50-4689-b740-6455dd7aa6ab,Student Kitchen,Aurangabad,veg+nonveg,3423,131,3.18,4.04,3.41,4.27,3.72,112,0.22,6,3.18,5,7
1913ac63-8dce-43e9-b122-6cd15cca7c85,Sai Mess,Solapur,veg,3869,93,4.94,4.32,4.01,4.19,4.36,51,0.19,9,3.9,6,6
2c2221b2-b90a-4dc5-8bdb-e2b928c935ef,Daily Thali,Nagpur,veg,2753,87,4.7,4.01,4.35,4.55,4.4,189,0.2,8,3.86,6,8
1f711e85-1027-46f6-9f69-8a40ff347b7d,Green Plate Mess,Nagpur,veg+egg,2765,75,3.81,3.7,4.52,3.94,3.99,63,0.11,1,3.51,6,1
84e7d45d-a37b-4a04-be3b-7344da71b6da,Shree Mess,Mumbai,veg,3455,135,4.17,3.89,4.33,3.57,3.99,113,0.17,9,3.54,6,4
de97eedd-2eed-454f-966e-c1bfa33918cf,Smart Mess,Nashik,veg,2689,62,4.33,3.44,3.63,4.74,4.04,122,0.27,10,3.46,6,8
be5b6120-d70c-4d16-8b4d-280c7b63ad22,Student Kitchen,Pune,veg+egg,2428,110,2.6,4.17,4.14,4.1,3.75,111,0.15,6,3.19,7,4
bb4d238a-6c45-42e3-af29-d6728c8d6de2,Student Kitchen,Nashik,veg+nonveg,2621,92,4.01,3.58,3.86,4.23,3.92,141,0.13,4,3.44,5,6
9985f421-0457-4375-9512-752d490f7f45,Fresh Plate Mess,Mumbai,veg+egg,3605,95,4.24,4.57,4.85,4.62,4.57,125,0.29,7,3.93,5,1
7c11e92b-a195-4bbd-87aa-7591c77ee7c3,Sai Mess,Pune,veg+nonveg,2298,73,3.66,4.0,4.18,4.38,4.06,91,0.45,6,3.37,5,5
5310c29b-c29c-43d7-b147-aee2c80bd55a,Fresh Plate Mess,Mumbai,veg+egg,4231,52,3.62,4.13,3.13,4.15,3.76,64,0.11,1,3.31,6,4
a991c3e5-f793-4171-999b-4a2e234d1180,Annapurna Mess,Nagpur,veg+nonveg,3868,87,3.93,3.91,3.6,4.28,3.93,87,0.47,6,3.28,6,8
af2d1281-5412-4b04-a9e9-dd4c3ffe70b2,Smart Mess,Pune,veg+egg,4158,120,4.08,4.49,4.76,3.86,4.3,164,0.17,11,3.79,5,3
fbfbb908-4ecc-42bb-863c-d2836439017c,Daily Thali,Shirpur,veg,2256,115,4.69,4.73,4.05,4.32,4.45,176,0.12,7,3.99,5,7
4cf109ea-0d20-4b64-85dd-1abcc5829ee5,Fresh Plate Mess,Shirpur,veg+egg,2444,86,4.15,3.49,4.24,4.29,4.04,158,0.27,3,3.47,5,3
6fbd230f-30af-4596-b184-ec932dda625a,Sai Mess,Solapur,veg,2543,49,3.47,4.19,4.29,3.72,3.92,118,0.1,2,3.45,7,4
7b77c3ba-47dd-4d96-87b2-c36004ff1b07,Smart Mess,Solapur,veg,2714,80,3.98,3.44,3.65,3.22,3.57,179,0.1,11,3.22,5,1
d48163a7-643d-46fa-afea-9970f743e641,Annapurna Mess,Nagpur,veg+egg,2676,107,4.87,3.7,3.73,4.68,4.24,142,0.12,4,3.77,5,7
f5459935-369a-4304-b25e-090cc519f6bf,Smart Mess,Nashik,veg+egg,2852,58,3.23,3.4,3.07,3.78,3.37,152,0.12,5,2.94,6,2
d7e8da61-475f-4387-a683-af27710680d0,Student Kitchen,Shirpur,veg,3766,42,2.85,3.48,3.92,4.35,3.65,185,0.23,10,3.05,7,5
aedc0bd4-fc10-4f00-a327-71df6a2076ba,Maa Tiffin,Nashik,veg,2504,116,4.39,3.78,2.65,4.02,3.71,153,0.36,4,3.21,6,5
4bce79d2-9ba1-41b4-9546-793c716fd6a2,Smart Mess,Shirpur,veg+nonveg,3316,65,3.14,3.85,2.6,4.04,3.41,121,0.21,7,2.93,7,2
dd302074-3dc8-437f-ac07-06adcef1a6c0,Student Kitchen,Nagpur,veg,2875,81,3.91,3.38,3.77,3.88,3.74,162,0.08,2,3.31,7,5
277afbff-6106-42f1-a5c1-f4a483c8c244,Sai Mess,Solapur,veg+nonveg,4453,87,4.23,4.08,4.23,4.54,4.27,161,0.46,2,3.59,5,3
16f582ba-9f2a-49b6-a137-c80ec20a86b6,Smart Mess,Nashik,veg+nonveg,3475,108,3.59,3.29,4.03,3.75,3.66,173,0.22,5,3.16,6,3
b300ed29-6c97-4ccc-8067-899e7699f5f8,Hostel Bhojan,Pune,veg+egg,3052,128,4.16,3.76,3.75,4.25,3.98,70,0.08,3,3.54,5,6
e2e5c57f-b0da-492d-8ebc-0814ae815517,Maa Tiffin,Mumbai,veg+egg,3398,113,4.61,4.18,3.23,3.72,3.94,90,0.2,6,3.53,7,4
0f85ed9f-0910-43e3-a752-b0ac01e8271a,Annapurna Mess,Aurangabad,veg,2868,62,3.52,4.19,3.81,3.69,3.8,48,0.34,9,3.25,5,3
0e769337-9698-479e-99b5-e0dc8ee58276,Shree Mess,Nashik,veg+nonveg,4087,59,4.7,3.39,3.97,4.48,4.14,124,0.16,4,3.64,6,8
ad0460d6-5b42-4b1f-96d4-fb8d366a140c,Maa Tiffin,Aurangabad,veg+nonveg,2245,112,4.24,3.34,3.73,4.03,3.84,196,0.33,2,3.29,6,8
5f488a9e-7196-4f35-801c-0d032fcd55d6,Maa Tiffin,Nashik,veg,3923,136,3.63,4.44,3.89,4.12,4.02,87,0.12,11,3.53,5,7
8e724c98-92d9-4766-b1a0-e82411c1733d,Fresh Plate Mess,Aurangabad,veg+egg,3975,143,4.98,4.26,3.84,4.56,4.41,32,0.28,10,3.87,6,1
d43a4eb4-aee6-4f94-9cea-0088bbaac924,Fresh Plate Mess,Nagpur,veg+nonveg,2435,52,4.52,4.38,3.1,4.06,4.01,110,0.2,6,3.58,6,2
37734d0a-5af3-4f16-b92f-6664ca091741,Maa Tiffin,Aurangabad,veg+egg,3915,96,4.39,4.69,3.38,4.41,4.22,42,0.16,8,3.75,6,1
cabf657c-c5ef-46cc-bfac-6d76ba9c740d,Campus Tiffin,Aurangabad,veg+nonveg,2555,148,3.65,3.69,4.64,4.31,4.07,19,0.44,4,3.37,7,8
cce2377d-8db1-4464-9cda-3fa6b52880dd,Hostel Bhojan,Mumbai,veg,3750,101,3.97,4.26,4.35,5.0,4.39,175,0.12,3,3.82,5,5
6a1d9fcc-3e68-4d0c-a990-976c7604c812,Sai Mess,Pune,veg+nonveg,3616,51,3.13,3.58,3.7,4.22,3.66,112,0.16,3,3.13,5,7
6272dedb-afdc-4a1e-b806-482e3309f763,HomeStyle Meals,Aurangabad,veg,2240,79,4.18,4.52,3.07,3.92,3.92,125,0.05,2,3.56,5,3
7cd96296-f984-4339-8ab0-fa38dc1471e7,Shree Mess,Shirpur,veg,3213,48,4.47,3.39,4.0,4.44,4.08,190,0.07,2,3.62,6,8
abe3cff8-324d-4751-90bf-18dacdac8fa6,Maa Tiffin,Solapur,veg,2611,99,3.59,4.06,3.89,4.56,4.02,181,0.17,5,3.47,7,8
75cb72d9-74f0-4f13-b671-4388eea4c25b,Annapurna Mess,Shirpur,veg+egg,2267,143,4.5,3.84,3.71,4.39,4.11,99,0.05,9,3.69,7,3
5d871158-ed29-4f49-99f9-cad4c05d19f8,Green Plate Mess,Nagpur,veg+nonveg,4237,88,4.23,5.0,3.7,4.29,4.3,34,0.02,9,3.89,6,1
e71295aa-776b-4fbc-a7fc-e6adb7331a0d,Maa Tiffin,Nagpur,veg+egg,2504,113,2.66,4.25,4.41,4.11,3.86,150,0.3,5,3.21,5,6
7c2dbaff-92d6-4c4f-b798-d70066933443,Daily Thali,Nashik,veg+nonveg,4158,96,3.04,3.6,3.64,4.3,3.65,151,0.27,3,3.05,5,7
c8620597-d175-4b71-a25e-b999c176ca37,Campus Tiffin,Solapur,veg,3801,107,4.36,2.9,3.27,4.86,3.85,145,0.29,9,3.27,6,5
93273498-fe90-4cde-9e29-480c2979377d,Sai Mess,Shirpur,veg+egg,4217,121,3.48,3.63,3.95,4.73,3.95,157,0.09,8,3.41,7,8
3e8a2b71-32a1-40ab-b634-ef4c320c2a1e,Campus Tiffin,Aurangabad,veg,3618,138,4.62,2.98,4.17,3.31,3.77,127,0.11,4,3.41,6,6
8c31cb9e-502d-46b8-9745-5f9c27bdcf6f,Green Plate Mess,Nashik,veg,2458,119,3.29,4.05,3.47,3.65,3.62,65,0.01,9,3.24,5,7
160427b3-6d3d-4d08-b57a-23b4adbdc3ac,Green Plate Mess,Shirpur,veg+nonveg,3929,68,4.8,4.01,4.26,4.73,4.45,167,0.1,9,3.95,5,1
